Tag,Probability,Binary Prediction
myönteinen ilmapiiri,0.24188163876533508,1
myönteinen stressi,0.4645562767982483,1
myönteiset tunteet,0.1709968000650406,1
myötätuntoteot,0.12038638442754745,0
mädin säilytys,0.35942748188972473,1
mädätys,0.2835957109928131,1
mädätysjäte,0.20280270278453827,1
mäkihyppy,0.3081541657447815,1
mäntypistiäiset,0.21141357719898224,1
märkälujaliimat,0.16712027788162231,1
mäti,0.29887858033180237,1
määräaikainen vuokratyö,0.2021949589252472,1
naamiointi,0.2747356593608856,1
naamiotanssi,0.2979637384414673,1
naamioteatteri,0.2576053738594055,1
nahistelu,0.3534890115261078,1
nailon,0.14166735112667084,1
nainen,0.1766662895679474,1
naisasialiikkeet,0.19293591380119324,1
naisellisuus,0.22323231399059296,1
naisen asema,0.580001950263977,1
naiserityisyys,0.27895405888557434,1
naiset,0.9334407448768616,1
naiseus,0.5768254995346069,1
naishahmot,0.20983976125717163,1
naishistoria,0.31628429889678955,1
naisjohtajat,0.21090839803218842,1
naisjohtajuus,0.1168162152171135,0
naiskauppa,0.16908471286296844,1
naiskirjallisuus,0.2039080262184143,1
naiskulttuuri,0.15953567624092102,1
naiskuva,0.6342544555664062,1
naiskuvat,0.2983277142047882,1
naisliikkeet,0.3492220938205719,1
naisopettajat,0.15548501908779144,1
naispäätoimittajat,0.20262248814105988,1
naistaiteilija,0.27770254015922546,1
naisten aseman muutos,0.17473410069942474,1
naisten autismidiagnoosi,0.24749250710010529,1
naisten rooli,0.27637019753456116,1
naisten tekemä parisuhdeväkivalta,0.19692721962928772,1
naistenlehdet,0.3575739562511444,1
naistoimittajat,0.20264123380184174,1
naistutkimus,0.2283003032207489,1
naisurheilija,0.3737689256668091,1
naisvanki,0.2239663153886795,1
naisvankila,0.25414320826530457,1
naisvoimistelu,0.2347300499677658,1
naisyrittäjät,0.35226747393608093,1
naisystävällinen hyvinvointivaltio,0.16913694143295288,1
namibiansuomalaiset,0.15742641687393188,1
nano,0.2929610013961792,1
nanoelektroniikka,0.17702879011631012,1
nanofysiikka,0.27285173535346985,1
nanohiukkaset,0.27074766159057617,1
nanojäähdytys,0.20003017783164978,1
nanolanka,0.26554709672927856,1
nanomateriaalit,0.141624316573143,1
nanoputket,0.2944195866584778,1
nanorakenteet,0.4243643879890442,1
nanostructures,0.1982758343219757,1
nanotekniikka,0.3303649127483368,1
nanotubes,0.40527108311653137,1
naprapathy,0.3551728129386902,1
naprapatia,0.28782233595848083,1
narratiivi,0.43460652232170105,1
narratiivianalyysi,0.27517014741897583,1
narratiivinen,0.1733936220407486,1
narratiivinen analyysi,0.5393079519271851,1
narratiivinen identiteetti,0.4831160008907318,1
narratiivinen positiointi,0.1509459763765335,1
narratiivinen tutkimus,0.4675130844116211,1
narratiivinen tutkimusote,0.2113655060529709,1
narratiivis-diskursiivinen analyysi,0.2801017165184021,1
narratiivisuus,0.8115590810775757,1
narrative,0.2943413257598877,1
narrative analysis,0.38547182083129883,1
narrative attribution,0.2655274271965027,1
narrative identity,0.3829568922519684,1
narrative of worth,0.24580572545528412,1
narrative research,0.40021464228630066,1
narratives,0.2593628466129303,1
narrativity,0.328835666179657,1
narratologia,0.4597797989845276,1
narsismi,0.20483869314193726,1
narsistinen persoonallisuus,0.20221656560897827,1
narsistinen persoonallisuushäiriö,0.21140769124031067,1
nation,0.12756162881851196,0
nation branding,0.25179269909858704,1
nation-building,0.16925747692584991,1
national,0.2608780860900879,1
national core curriculum,0.25563210248947144,1
national curriculum,0.42182332277297974,1
national income,0.24276992678642273,1
national security,0.2226114571094513,1
national upper secondary school,0.18607860803604126,1
nationalismi,0.4899505376815796,1
natural diversity,0.21060119569301605,1
natural environment,0.15428294241428375,1
natural gas,0.2865532636642456,1
natural resource degradation,0.33260151743888855,1
natural selection,0.30220383405685425,1
nature,0.21865682303905487,1
nature conservation,0.4532180726528168,1
nature tourism,0.1770653873682022,1
nauru,0.09847146272659302,0
navigating strategies,0.18236665427684784,1
näyttelytutkimus,0.27397623658180237,1
neck pain,0.31317657232284546,1
needs,0.20269376039505005,1
needs analysis,0.28651702404022217,1
negatiivinen asiakassitoutuminen,0.2868545949459076,1
negatiivinen keskeyttäminen,0.1881420910358429,1
negatiivinen sitoutuminen,0.28975436091423035,1
negatiivinen suhtautuminen,0.36918821930885315,1
negatiivinen viestintä,0.28666624426841736,1
negatiiviset tunteet,0.14702609181404114,1
negatiivisuus,0.28100237250328064,1
negative affect,0.3360287845134735,1
negative engagement,0.38453641533851624,1
negative engagement behaviour,0.39129239320755005,1
negativity,0.27300044894218445,1
negotiation,0.19397541880607605,1
nekropolitiikka,0.23210099339485168,1
neksusanalyysi,0.30359628796577454,1
neliöbiljardi,0.23662173748016357,1
neoclassical realism,0.3748452961444855,1
neodyymimagneetit,0.22941873967647552,1
neoliberalismi,0.11122915893793106,0
nerous,0.2635504901409149,1
nervous system,0.20844070613384247,1
neste-nesteuutto,0.274514764547348,1
nesteet,0.22925835847854614,1
net present value,0.31979626417160034,1
netnografia,0.3886500895023346,1
nettikiusaaminen,0.19937874376773834,1
nettilukeminen,0.3754485547542572,1
nettiriippuvuus,0.31433331966400146,1
nettivalppaus,0.27150583267211914,1
network environment,0.2704484462738037,1
network function virtualisation,0.19630448520183563,1
networking,0.22317849099636078,1
networking (making contacts),0.2384091168642044,1
networks,0.3615333139896393,1
networks (societal phenomena),0.4508289694786072,1
neulekerho,0.30824217200279236,1
neulojat,0.12201708555221558,0
neulominen,0.24204522371292114,1
neulonta,0.2344479113817215,1
neuraalikorrelaatti,0.21583214402198792,1
neural adaptation,0.16939042508602142,1
neural networks,0.28990045189857483,1
neural networks (information technology),0.19384117424488068,1
neurodegenerative disorders,0.2927788496017456,1
neurofysiologia,0.2606002688407898,1
neurogeneesi,0.37797150015830994,1
neurogenesis,0.2929564118385315,1
neuromuscular adaptations,0.24878929555416107,1
neuromuscular fatigue,0.276434063911438,1
neurophysiology,0.3296833038330078,1
neuropsychology,0.23122861981391907,1
neuropsykiatrinen oppilas,0.21758997440338135,1
neuropsykiatriset häiriöt,0.4728643596172333,1
neuropsykiatriset piirteet,0.3300668001174927,1
neuropsykologia,0.280317485332489,1
neuroverkkomenetelmä,0.17139509320259094,1
neuroverkot,0.4656284749507904,1
neutralisoimisteoria,0.2560375928878784,1
neutriino,0.26597926020622253,1
neutriinofysiikka,0.2904326915740967,1
neutriinot,0.23845991492271423,1
neutronit,0.25775742530822754,1
neuvola,0.20864903926849365,1
neuvolat,0.3138980269432068,1
neuvonta,0.16444873809814453,1
neuvotteluasema,0.21121127903461456,1
neuvottelukunnat,0.24320541322231293,1
neuvottelut,0.5322729349136353,1
new business development,0.1161738857626915,0
new service development,0.29105648398399353,1
news,0.19940994679927826,1
news consumption,0.21148525178432465,1
news discourse,0.2982842028141022,1
newspapers,0.33397164940834045,1
next best offer,0.25813567638397217,1
nexus analysis,0.21326635777950287,1
niche,0.2596287727355957,1
nickel chloride,0.2525610625743866,1
nickname,0.3256828784942627,1
nieriä,0.1811952441930771,1
nihilismi,0.19261668622493744,1
nikkeli,0.15712715685367584,1
nikkelikloridi,0.18344366550445557,1
nimby-ilmiö,0.19606709480285645,1
nimet,0.4030444025993347,1
nimeäminen,0.6189757585525513,1
nimimerkit,0.23419980704784393,1
nimistöntutkimus,0.39380571246147156,1
nimittely,0.19998547434806824,1
niska,0.48816823959350586,1
niska-hartiaseudun särky,0.3052004277706146,1
niska-hartiasärky,0.44429340958595276,1
nitraatit,0.37910836935043335,1
nitraus,0.31085506081581116,1
nitric oxide,0.3483879864215851,1
nitride,0.36636224389076233,1
nitrifikaatio,0.21443982422351837,1
nivelet,0.45502451062202454,1
nivelrikko,0.584474503993988,1
nivelsairaudet,0.3675040602684021,1
nivelsairaus,0.1329614371061325,0
nivelvaihe,0.12543798983097076,0
noise,0.3090246617794037,1
noitavainot,0.18711522221565247,1
nokkahuilu,0.3205469846725464,1
nollasummapelit,0.2401416301727295,1
nominatiivi,0.22088336944580078,1
non formal education,0.22747474908828735,1
non-abelian lattice gauge theory,0.2451867014169693,1
non-abelian plasma,0.28774234652519226,1
non-alcoholic fatty liver disease,0.13727842271327972,0
non-capitalistic,0.34559014439582825,1
non-drinking,0.16483208537101746,1
non-formal education,0.32081374526023865,1
non-governmental organisations,0.14181528985500336,1
non-governmental organization,0.20985782146453857,1
non-lineaarinen pedagogiikka,0.33513131737709045,1
non-native language,0.26855048537254333,1
non-responders,0.1513248085975647,1
non-verbaalit eleet,0.3579122722148895,1
nonlineaarinen pedagogiikka,0.5117992162704468,1
nonlinear estimation,0.2685551047325134,1
nonlinear optical activity,0.19934524595737457,1
nonsense,0.33914420008659363,1
nopea nimeäminen,0.21275594830513,1
nopea sarjallinen nimeäminen,0.1730244755744934,1
nopeat päätelmät,0.277792364358902,1
nopeimman radan ongelma,0.18736547231674194,1
nopeus,0.23095522820949554,1
nopeusharjoittelu,0.19681575894355774,1
nopeuskestävyys,0.21724234521389008,1
nopeusperusteinen voimaharjoittelu,0.48999038338661194,1
nopeusvoima,0.5964699983596802,1
nopeusvoimaharjoittelu,0.3842490315437317,1
nopeusvoimaominaisuudet,0.18658821284770966,1
nopeuusharjoittelu,0.26411381363868713,1
normaali lapsi,0.24162657558918,1
normaalius,0.3147050738334656,1
normalisointi,0.2687463164329529,1
normaliteetti,0.24585433304309845,1
normatiivisuus,0.16326294839382172,1
normative beliefs,0.18923458456993103,1
normit,0.26558250188827515,1
normoksia,0.20637182891368866,1
northern academic experts,0.2646566927433014,1
nostalgia,0.13159289956092834,0
noudattaminen,0.3835563659667969,1
novellit,0.27650532126426697,1
novice,0.2639653980731964,1
novice programming,0.4386404752731323,1
novice teacher,0.2049618661403656,1
noviisi,0.32279133796691895,1
noviisiopettaja,0.239609032869339,1
noviisiopettajan tuntemukset,0.2604289650917053,1
noviisit,0.2824576199054718,1
nowcasting,0.145415797829628,1
nuclear energy,0.17851991951465607,1
nuclear lamina,0.3347410559654236,1
nuclear physics,0.4173842668533325,1
nuclear power plants,0.27470874786376953,1
nuclear reactors,0.20058517158031464,1
nuclear theory,0.20808468759059906,1
nuclear waste,0.19512583315372467,1
nucleosynthesis,0.2033843696117401,1
nudge,0.1359875500202179,0
nukahtaminen,0.20615936815738678,1
nukkumisergonomia,0.3447372317314148,1
nukkumistottumukset,0.45318400859832764,1
nukkumisvaikeudet,0.4836481213569641,1
nukleonit,0.33371785283088684,1
numeerinen lineaarialgebra,0.29967302083969116,1
numeeriset menetelmät,0.5895868539810181,1
numeeriset taidot,0.26824524998664856,1
numerical methods,0.41866007447242737,1
numerotaito,0.22212699055671692,1
nuoren toimijuus,0.12601132690906525,0
nuoret,0.9765957593917847,1
nuoret aikuiset,0.6181042790412903,1
nuoret johtajat,0.14596183598041534,1
nuori,0.32795432209968567,1
nuori aikuinen,0.1181010752916336,0
nuori urheilija,0.1623416692018509,1
nuoriso,0.20884689688682556,1
nuorisokodit,0.36424869298934937,1
nuorisokulttuuri,0.23081417381763458,1
nuorisorikollisuus,0.3644770383834839,1
nuorisotakuu,0.38791272044181824,1
nuorisotutkimus,0.2199324667453766,1
nuorisotyö,0.522402286529541,1
nuorisotyöttömyys,0.44298768043518066,1
nuorisourheilu,0.26111045479774475,1
nuorten musiikin käyttö,0.1598825752735138,1
nuorten syrjäytyminen,0.18670113384723663,1
nuortenkirjallisuus,0.5717483758926392,1
nuortenlehdet,0.2119613140821457,1
nuortensarjat,0.23598840832710266,1
nuoruuden aikainen huumeiden käyttö ja interventio.,0.2425331324338913,1
nuoruus,0.662100613117218,1
nuoruus ikävaiheena,0.3854931890964508,1
nuoruusiän kehityspsykologia,0.13330093026161194,0
nuoruusmuistot,0.2337958663702011,1
nuoruustyypin diabetes,0.37049242854118347,1
nuotinluku,0.24825221300125122,1
nuottakalastus,0.12039340287446976,0
nuottijulkaisut,0.11095397919416428,0
nuottikirjoitus,0.2407323122024536,1
nurse educators,0.24410592019557953,1
nurse teacher perspectives,0.2387934923171997,1
nursing (work),0.22785688936710358,1
nursing education as a practice,0.25475138425827026,1
nursing homes,0.340868204832077,1
nutrient recovery,0.31904372572898865,1
nuuska,0.21979966759681702,1
nykyaika,0.21277986466884613,1
nykyaka,0.18997229635715485,1
nykydraama,0.2155526727437973,1
nykykansantaide,0.21154728531837463,1
nykymusiikki,0.22748856246471405,1
nykyrunous,0.1579854041337967,1
nykytaide,0.523176372051239,1
nylon,0.13524699211120605,0
näkemys,0.15978218615055084,1
näkymä-piilopaikka-teoria,0.3250109851360321,1
näkökulma,0.24044865369796753,1
näkökulmarelativismi,0.22245082259178162,1
näkövammaiset,0.2507815361022949,1
näkövammat,0.3279433846473694,1
nätundervisning,0.16411419212818146,1
näytelmäkirjallisuus,0.18643173575401306,1
näytelmät,0.355938583612442,1
näytteen esikäsittely,0.2160707712173462,1
näytteenotto,0.2910119295120239,1
näytteet,0.43805748224258423,1
näyttelijät,0.2562396228313446,1
näyttelyt,0.3309265673160553,1
näyttämöllepano,0.23036620020866394,1
näyttämöt,0.3124753534793854,1
näyttökaapattu opasvideo,0.2978570759296417,1
näyttöön perustuva hoitotyö,0.2934398353099823,1
obesity,0.3701275587081909,1
obfuscation,0.46647289395332336,1
object detection,0.16614657640457153,1
objekti,0.40827953815460205,1
objektiivisuus,0.362883061170578,1
objektikeskeisyys,0.2184799611568451,1
objektipositio,0.4028142988681793,1
observation,0.2892688512802124,1
obstruktiivinen uniapnea,0.2018095701932907,1
oddball paradigm,0.22436411678791046,1
oddball-paradigma,0.347951740026474,1
odotettavissa oleva arvo,0.2772851288318634,1
odottavat vanhemmat,0.19706211984157562,1
odotukset,0.520018458366394,1
off-line,0.31772086024284363,1
off-setting,0.24562466144561768,1
offers,0.1922968029975891,1
official documents analysis,0.21100234985351562,1
ohjaajat,0.4341132342815399,1
ohjaajat (kasvatus ja opastus),0.1831699162721634,1
ohjaajat (taiteet ja media),0.17759637534618378,1
ohjattu liikunta,0.40488237142562866,1
ohjattu liikuntatoiminta,0.1794503629207611,1
ohjauksellinen tuki,0.3533635139465332,1
ohjauksen kaaosteoria,0.2376853972673416,1
ohjaus,0.8796963095664978,1
ohjaus (neuvominen),0.4546046555042267,1
ohjaus (neuvonta ja opastus),0.6922202706336975,1
ohjaus (taiteet ja media),0.23841705918312073,1
ohjausalan maisterikoulutus,0.2436400204896927,1
ohjausjärjestelmät,0.21829622983932495,1
ohjausosaaminen,0.27879780530929565,1
ohjaustarpeet,0.1296541541814804,0
ohjaustilanne,0.3261840343475342,1
ohjaustyyli,0.2371150255203247,1
ohjaustyö,0.3117523193359375,1
ohjausviestintä,0.24571900069713593,1
ohjausvuorovaikutus,0.31932559609413147,1
ohjeet,0.6291359663009644,1
ohjeistus,0.2021874040365219,1
ohjelmajournalismi,0.23179492354393005,1
ohjelmatarjonta,0.26172587275505066,1
ohjelmateoria,0.35424473881721497,1
ohjelmistoala,0.3227848410606384,1
ohjelmistoarkkitehtuuri,0.6787781715393066,1
ohjelmistojen laadunvarmistus,0.36174270510673523,1
ohjelmistojen valinta,0.34355586767196655,1
ohjelmistojen ylläpito,0.27341368794441223,1
ohjelmistokehitys,0.7913564443588257,1
ohjelmiston laatu,0.4706474840641022,1
ohjelmistorobotiikka,0.40353065729141235,1
ohjelmistosuunnittelu,0.11150798201560974,0
ohjelmistosuunnittelu (tietotekniikka),0.21598973870277405,1
ohjelmistot,0.5584926605224609,1
ohjelmistoteollisuus,0.0964469164609909,0
ohjelmistotestaus,0.39042913913726807,1
ohjelmistotoimitus,0.3593761920928955,1
ohjelmistotuotanto,0.5380174517631531,1
ohjelmistotuote,0.3890439569950104,1
ohjelmistotuotelinja,0.4283163845539093,1
ohjelmistoyritykset,0.3100017011165619,1
ohjelmoijat,0.284877747297287,1
ohjelmoinnin opetus,0.14853836596012115,1
ohjelmointi,0.7129468321800232,1
ohjelmointikielet,0.5965930819511414,1
ohjelmoitunut solukuolema,0.3598644733428955,1
ohutkalvo,0.3062063157558441,1
ohutkalvot,0.4490821361541748,1
ohutsuoli,0.2861780524253845,1
oikeinkirjoitus,0.42267489433288574,1
oikeudenkäynti,0.46852681040763855,1
oikeudenmukaisuus,0.37803715467453003,1
oikeudet,0.34053468704223633,1
oikeusasema,0.20125341415405273,1
oikeuttamisteoria,0.2790237367153168,1
oikeutus,0.3938366770744324,1
oireet,0.4016176462173462,1
oireilu,0.2871148884296417,1
ojitus,0.4506604075431824,1
oktogoni,0.3157283365726471,1
older people,0.2769394516944885,1
oldest old,0.23729373514652252,1
olennaisuus,0.31223270297050476,1
olio-ohjelmointi,0.23042549192905426,1
olkanivel,0.25002941489219666,1
olosuhdeselvitys,0.2944610118865967,1
olosuhteet,0.47598299384117126,1
olut,0.20268714427947998,1
omaehtoinen leikki,0.1765235811471939,1
omaehtoinen liikunta,0.19101586937904358,1
omaehtoisuus,0.2707985043525696,1
omaelämäkerrallisuus,0.47472140192985535,1
omahoito,0.42875444889068604,1
omahoitopalvelut,0.2732900083065033,1
omaishoitajat,0.4010458290576935,1
omaishoitajuus,0.22129863500595093,1
omaishoito,0.4684785008430481,1
omakotitalot,0.28354641795158386,1
omaksuminen,0.5293903350830078,1
omaksumisen esteet,0.259905070066452,1
omakuva,0.10866589099168777,0
omakuvat,0.2217479944229126,1
omantunnon stressi,0.2677067220211029,1
ominaisarvo,0.20910051465034485,1
ominaisarvot,0.3257318437099457,1
ominaisuustesti,0.24826011061668396,1
omistajanvaihdos,0.3440086245536804,1
omistajaohjaus,0.43950721621513367,1
omistajuus,0.32552456855773926,1
omistaminen,0.34138399362564087,1
omistus,0.2664415240287781,1
omistusasunnot,0.20989814400672913,1
omistusoikeus,0.4067326486110687,1
ongelmakeskeinen,0.19978398084640503,1
ongelmakäyttäytyminen,0.3258928954601288,1
ongelmallinen kokemus,0.2701483368873596,1
ongelmalähtöinen oppiminen,0.2643151581287384,1
ongelmanratkaisu,0.5771772265434265,1
ongelmanratkaisu- ja suunnittelutaidot,0.2672187089920044,1
ongelmanratkaisutaidot,0.18654942512512207,1
ongelmanuoret,0.19159510731697083,1
ongelmapelaaminen,0.34013891220092773,1
ongelmaperheet,0.21576012670993805,1
ongelmaperustainen opetusmenetelmä,0.2594643235206604,1
ongelmaperustaisuus,0.1867050677537918,1
ongelmat,0.517656147480011,1
ongelmien päällekkäistyminen,0.15161548554897308,1
online,0.1916636973619461,1
online behaviour,0.3463362753391266,1
online business environment,0.20665612816810608,1
online chatting,0.1880752444267273,1
online communities,0.37761348485946655,1
online community,0.14544829726219177,1
online content consumption,0.2429153323173523,1
online dating,0.29813992977142334,1
online grocery services,0.29207080602645874,1
online grocery shopping,0.3060265779495239,1
online inquiry,0.16054821014404297,1
online learning,0.23884251713752747,1
online marketing,0.21478265523910522,1
online measurement,0.14908212423324585,1
online media,0.2926798462867737,1
online posting,0.21169674396514893,1
online reviews,0.3376391530036926,1
online service,0.3695087134838104,1
online services,0.31683549284935,1
online spaces,0.2820986807346344,1
online word-of-mouth,0.24630972743034363,1
online-brändiyhteisö,0.22294588387012482,1
online-uutisointi,0.21750737726688385,1
online-videos,0.28138217329978943,1
online-videot,0.2518000900745392,1
online-yhteisö,0.14106588065624237,1
online-ympäristö,0.214664027094841,1
onnellisuus,0.5262632369995117,1
onnistuminen,0.3989745080471039,1
onnistumisen kokemukset,0.2521206736564636,1
onnistumiset,0.35284823179244995,1
onnistumistilanteet,0.19565236568450928,1
onnistuneisuus,0.1531510353088379,1
onnistunut terapiaprosessi,0.32871875166893005,1
onnistunut vanheneminen,0.22228598594665527,1
ontologia (filosofia),0.26903191208839417,1
ontologiat (tiedonhallinta),0.2285366803407669,1
ontologies (information management),0.22760653495788574,1
ontology alignment,0.23265838623046875,1
open field test,0.32227176427841187,1
open innovation,0.19230405986309052,1
open quantum systems,0.27520811557769775,1
open-source,0.17151594161987305,1
openness,0.20927152037620544,1
operational pressure,0.25731298327445984,1
operational technology,0.3134891986846924,1
opettaja,0.44820326566696167,1
opettaja kirjoittajana,0.22272889316082,1
opettaja-oppilas – vuorovaikutus,0.1954934448003769,1
opettaja-oppilassuhde,0.6961773037910461,1
opettaja-oppilasvuorovaikutus,0.2104116976261139,1
opettajaidentiteetti,0.3352183401584625,1
opettajajohtoinen opetus,0.3776136040687561,1
opettajakeskeisyys,0.18101178109645844,1
opettajan antama tuki,0.10957185178995132,0
opettajan emootiot,0.17816409468650818,1
opettajan kompetenssi,0.3167107105255127,1
opettajan käsitykset,0.09896080195903778,0
opettajan minäpystyvyys,0.2503538727760315,1
opettajan stressin vaikutus opetukseen ja oppilaaseen,0.22733096778392792,1
opettajan toiminta,0.26179659366607666,1
opettajan toimintatavat,0.1352790743112564,0
opettajan tuki,0.26465028524398804,1
opettajan työ,0.32052332162857056,1
opettajankouluttaja,0.40841999650001526,1
opettajankoulutus,0.8526953458786011,1
opettajankoulutuslaitokset,0.3553818464279175,1
opettajanäkökulma,0.21669964492321014,1
opettajaopiskelija,0.4228730797767639,1
opettajaopiskelijat,0.5116925835609436,1
opettajapuhe,0.21064020693302155,1
opettajastereotypiat,0.14604848623275757,1
opettajat,0.9649853706359863,1
opettajatar,0.21445618569850922,1
opettajien kokemuksia,0.35808664560317993,1
opettajien käsitykset,0.1998330056667328,1
opettajien näkemykset,0.22418470680713654,1
opettajien näkökulma,0.2126285582780838,1
opettajien toimijuus,0.3879857063293457,1
opettajien työhyvinvointi,0.230301633477211,1
opettajien työhyvinvointia tukevat tekijät,0.19493535161018372,1
opettajien yhteistyö,0.2783011496067047,1
opettajuus,0.8020928502082825,1
opettajuuskäsitykset,0.362155556678772,1
opettaminen,0.47658419609069824,1
opettamiskäsitys,0.1806940883398056,1
opetukseen osallistuminen,0.3587709665298462,1
opetuksen eheyttäminen,0.1912825107574463,1
opetuksen kehittäminen,0.3914048671722412,1
opetuksen suunnittelu,0.17666643857955933,1
opetuksen tehostaminen,0.26036888360977173,1
opetus,0.9745070338249207,1
opetusaineisto,0.2021208107471466,1
opetusala,0.17069359123706818,1
opetusharjoittelu,0.40156644582748413,1
opetushenkilöstö,0.23554380238056183,1
opetuskieli,0.5376777052879333,1
opetuskäyttö,0.26358282566070557,1
opetusmateriaali,0.16178087890148163,1
opetusmateriaalit,0.1387515366077423,0
opetusmenetelmät,0.7777042388916016,1
opetusmuodot,0.39878323674201965,1
opetuspelit,0.2873172163963318,1
opetusryhmät,0.53323894739151,1
opetussuunnitelma,0.6041275262832642,1
opetussuunnitelman uudistus,0.2177111804485321,1
opetussuunnitelmat,0.9211062788963318,1
opetussuunnittelu,0.17407114803791046,1
opetustapa,0.16832749545574188,1
opetusteknologia,0.6055482029914856,1
opetustyylit,0.4686620235443115,1
opetustyö,0.3314163386821747,1
opetusvalmiudet,0.28482407331466675,1
opetusvuorovaikutus,0.25532931089401245,1
opinion leaders,0.17390024662017822,1
opinions,0.1455167829990387,1
opinnot,0.6471019983291626,1
opinnäytteet,0.589427649974823,1
opinpolku,0.30704596638679504,1
opinto-ohjaaja,0.2577574551105499,1
opinto-ohjaajat,0.5150811672210693,1
opinto-ohjaus,0.6986257433891296,1
opintoihin kiinnittyminen,0.22678150236606598,1
opintojaksot,0.2905423939228058,1
opintojen edistymien,0.16158612072467804,1
opintojen eteneminen,0.1671459674835205,1
opintojen keskeyttäminen,0.519176185131073,1
opintojen läpäisy,0.30122435092926025,1
opintojen pitkittyminen,0.2012075036764145,1
opintolaina,0.17155177891254425,1
opintolainat,0.15427498519420624,1
opintomenestys,0.6565106511116028,1
opintoneuvonta,0.24022185802459717,1
opintotietojärjestelmä,0.26118555665016174,1
opintotuen takaisinperintä,0.2457611858844757,1
opintotuki,0.35330504179000854,1
opiskelijaelämä,0.26986420154571533,1
opiskelijahuolto,0.28201234340667725,1
opiskelijajärjestöt,0.3820165693759918,1
opiskelijajärjestötoiminta,0.23350998759269714,1
opiskelijalehdet,0.18016617000102997,1
opiskelijaliikkeet,0.272046834230423,1
opiskelijat,0.9393516778945923,1
opiskelijatutkimus,0.19553345441818237,1
opiskelijaurheiluseura,0.2849467694759369,1
opiskelijavaihto,0.48635542392730713,1
opiskelijavalinnat,0.5372154116630554,1
opiskelijavalinta,0.3902684450149536,1
opiskelijoiden opintososiaalinen asema,0.27183997631073,1
opiskelu,0.7936343550682068,1
opiskelu ulkomailla,0.24499142169952393,1
opiskeluhuolto,0.3031292259693146,1
opiskelukokemukset,0.24576377868652344,1
opiskelukulttuuri,0.21082624793052673,1
opiskelukyky,0.3913935422897339,1
opiskelumotivaatio,0.6110848188400269,1
opiskelustrategiat,0.21680693328380585,1
opiskelutaito,0.26891621947288513,1
opiskeluyhteisöön kiinnittyminen,0.3085117042064667,1
opiskeluympäristö,0.4843471646308899,1
oppaat (ammatit),0.20242920517921448,1
oppaat (teokset),0.33425554633140564,1
oppiaineet,0.47716519236564636,1
oppiainekulttuuri,0.2748521864414215,1
oppijaminäkuva,0.41508617997169495,1
oppijaminäkäsitys,0.2670253813266754,1
oppijan käsitykset,0.1983925998210907,1
oppijansuomi,0.2532321810722351,1
oppijoiden yhteisö,0.13657520711421967,0
oppijuus,0.1256912499666214,0
oppikirja,0.367156058549881,1
oppikirja-analyysi,0.17480681836605072,1
oppikirjat,0.8481012582778931,1
oppikirjatutkimus,0.22605185210704803,1
oppikirjavertailu,0.18616953492164612,1
oppilaan kokemus,0.19614042341709137,1
oppilaan käyttäytyminen,0.21569538116455078,1
oppilaan sukupuoli,0.27941179275512695,1
oppilaan tukeminen,0.2413286715745926,1
oppilaanohjaus,0.6334028244018555,1
oppilaantuntemus,0.14873063564300537,1
oppilaat,0.817823588848114,1
oppilaiden kokemukset,0.33511650562286377,1
oppilaiden sukupuolierot,0.2330494374036789,1
oppilaitokset,0.48296841979026794,1
oppilas,0.41492488980293274,1
oppilasarviointi,0.41589826345443726,1
oppilashuolto,0.48287490010261536,1
oppilashuoltoryhmä,0.22508183121681213,1
oppilasjohtoiset opetustyylit,0.27952447533607483,1
oppilaslähtöisyys.,0.23070085048675537,1
oppilastyöt,0.1107541173696518,0
oppilasvaihto,0.1774779111146927,1
oppimateriaali,0.7287050485610962,1
oppimateriaalitutkimus,0.28951165080070496,1
oppiminen,0.9496198892593384,1
oppimisalustat,0.4858110249042511,1
oppimiseen liittyvät tunteet,0.21696962416172028,1
oppimisen arviointi,0.3102867901325226,1
oppimisen ja koulunkäynnin kolmiportainen tuki,0.1913377046585083,1
oppimisen ja koulunkäynnin tuki,0.1435062736272812,1
oppimisen johtaminen,0.1572645902633667,1
oppimisen laatu,0.21648970246315002,1
oppimisen tukeminen,0.3251914083957672,1
oppimisen tuki,0.250940203666687,1
oppimisenhallintajärjestelmä,0.49605461955070496,1
oppimiskokemukset,0.3885042071342468,1
oppimiskäsitykset,0.6478381156921387,1
oppimiskäsitys,0.43625545501708984,1
oppimismenetelmät,0.10259398818016052,0
oppimismetodit,0.20277690887451172,1
oppimismotivaatio,0.265963613986969,1
oppimismuotoilu,0.32053929567337036,1
oppimisnäkemys,0.31737014651298523,1
oppimispelit,0.5653015971183777,1
oppimisprosessi,0.5499060153961182,1
oppimisprosessimalli,0.2742288112640381,1
oppimispäiväkirja,0.25458285212516785,1
oppimispäiväkirjat,0.16629551351070404,1
oppimisstrategia,0.28497564792633057,1
oppimissuunnitelma,0.3537614941596985,1
oppimistavoitteet,0.28668883442878723,1
oppimisteoriat,0.224651038646698,1
oppimistilanteet,0.32915669679641724,1
oppimistulokset,0.35718590021133423,1
oppimistyylit,0.565106213092804,1
oppimisvaiheet,0.31147316098213196,1
oppimisvaikeudet,0.6521781086921692,1
oppimisvaikeus,0.32602447271347046,1
oppimisympäristö,0.7836076617240906,1
oppimisympäristöjen kehittäminen,0.28876230120658875,1
